revenue_id,budget,revenue,profit
tt0027977,1.0,8500000.0,8499999.0
tt0057163,2500000.0,10000000.0,7500000.0
tt0054997,2000000.0,7600000.0,5600000.0
tt0075860,20000000.0,303788635.0,283788635.0
tt0099871,25000000.0,25965144.0,965144.0
tt0093378,6500000.0,54215416.0,47715416.0
tt0089457,20000000.0,18432000.0,-1568000.0
tt0091445,6000000.0,8200000.0,2200000.0
tt0146882,30000000.0,47126295.0,17126295.0
tt0138749,95000000.0,76432727.0,-18567273.0
tt0192614,15000000.0,35007180.0,20007180.0
tt0061619,4653000.0,6000000.0,1347000.0
tt0102057,70000000.0,300854823.0,230854823.0
tt0077928,2300000.0,35000000.0,32700000.0
tt0100157,20000000.0,61276872.0,41276872.0
tt0104928,43000000.0,13300000.0,-29700000.0
tt0089643,13000000.0,30867525.0,17867525.0
tt0074958,3800000.0,23689877.0,19889877.0
tt0093640,15000000.0,35509515.0,20509515.0
tt0075029,3700000.0,31800000.0,28100000.0
tt0165643,10000000.0,5241315.0,-4758685.0
tt0186151,31000000.0,68106245.0,37106245.0
tt0217756,24000000.0,12372410.0,-11627590.0
tt0122459,24000000.0,36609995.0,12609995.0
tt0160797,60000000.0,71000000.0,11000000.0
tt0077572,5000000.0,7230000.0,2230000.0
tt0082031,7000000.0,95461682.0,88461682.0
tt0086927,6000000.0,38435947.0,32435947.0
tt0093773,18000000.0,98235548.0,80235548.0
tt0102713,30000000.0,74787599.0,44787599.0
tt0144084,7000000.0,34266564.0,27266564.0
tt0171433,30000000.0,37036004.0,7036004.0
tt0166175,3800000.0,28200000.0,24400000.0
tt0074860,6500000.0,21709020.0,15209020.0
tt0080487,6000000.0,39846344.0,33846344.0
tt0176783,14000000.0,5108820.0,-8891180.0
tt0199725,20000000.0,27728118.0,7728118.0
tt0141926,62000000.0,127666415.0,65666415.0
tt0159097,6000000.0,10409377.0,4409377.0
tt0104549,20000000.0,11390479.0,-8609521.0
tt0158622,83000000.0,59468275.0,-23531725.0
tt0198021,15000000.0,33771174.0,18771174.0
tt0189584,7000000.0,3728888.0,-3271112.0
tt0154421,2500000.0,7235.0,-2492765.0
tt0106521,1000000.0,1753979.0,753979.0
tt0172495,103000000.0,457640427.0,354640427.0
tt0188674,600000.0,4000000.0,3400000.0
tt0071772,160000.0,4000000.0,3840000.0
tt0185183,44000000.0,21400000.0,-22600000.0
tt0210616,18000000.0,17200925.0,-799075.0
tt0171359,2000000.0,1568749.0,-431251.0
tt0089791,6000000.0,40940662.0,34940662.0
tt0130623,127500000.0,354248063.0,226748063.0
tt0215129,16000000.0,119754278.0,103754278.0
tt0080881,2500000.0,10000000.0,7500000.0
tt0119746,2000000.0,458815.0,-1541185.0
tt0120755,125000000.0,546388105.0,421388105.0
tt0184894,55000000.0,56932305.0,1932305.0
tt0015864,923000.0,2500000.0,1577000.0
tt0064757,6500000.0,81974493.0,75474493.0
tt0076752,14000000.0,185438673.0,171438673.0
tt0079574,34000000.0,210308099.0,176308099.0
tt0071807,7000000.0,97572000.0,90572000.0
tt0208003,30000000.0,173959438.0,143959438.0
tt0080365,4800000.0,22743674.0,17943674.0
tt0054953,6000000.0,28900000.0,22900000.0
tt0105466,25000000.0,10736401.0,-14263599.0
tt0071230,2600000.0,119500000.0,116900000.0
tt0074486,10000.0,7000000.0,6990000.0
tt0059578,600000.0,15000000.0,14400000.0
tt0099582,26000000.0,61489265.0,35489265.0
tt0084522,4000000.0,125728258.0,121728258.0
tt0086129,6500000.0,33759266.0,27259266.0
tt0089826,9000000.0,20518905.0,11518905.0
tt0100403,35000000.0,57120318.0,22120318.0
tt0093894,27000000.0,38122105.0,11122105.0
tt0088172,22000000.0,28744356.0,6744356.0
tt0094631,16000000.0,32155047.0,16155047.0
tt0079501,400000.0,100000000.0,99600000.0
tt0082694,2000000.0,24600832.0,22600832.0
tt0089530,12305523.0,36230219.0,23924696.0
tt0092563,17000000.0,17185632.0,185632.0
tt0091635,17000000.0,6735922.0,-10264078.0
tt0087262,15000000.0,17080167.0,2080167.0
tt0094612,7000000.0,20256975.0,13256975.0
tt0187078,90000000.0,237202299.0,147202299.0
tt0182295,13000000.0,299792.0,-12700208.0
tt0067741,4000000.0,12121618.0,8121618.0
tt0071360,1600000.0,4420000.0,2820000.0
tt0077588,5500000.0,24000000.0,18500000.0
tt0070666,3000000.0,29800000.0,26800000.0
tt0043338,1821052.0,1300000.0,-521052.0
tt0072226,3000000.0,12800000.0,9800000.0
tt0090728,25000000.0,11000000.0,-14000000.0
tt0204175,16000000.0,20627372.0,4627372.0
tt0162650,46000000.0,107196498.0,61196498.0
tt0120913,75000000.0,36754634.0,-38245366.0
tt0188030,3000000.0,6000000.0,3000000.0
tt0120630,45000000.0,224834564.0,179834564.0
tt0183505,51000000.0,149270999.0,98270999.0
tt0187393,110000000.0,215294342.0,105294342.0
tt0131704,76000000.0,35134820.0,-40865180.0
tt0177971,120000000.0,325756637.0,205756637.0
tt0087727,1500000.0,22812411.0,21312411.0
tt0089604,2410000.0,10755447.0,8345447.0
tt0099800,2500000.0,26386000.0,23886000.0
tt0070679,2142000.0,1458000.0,-684000.0
tt0069257,1978000.0,10000000.0,8022000.0
tt0219854,65000000.0,69700000.0,4700000.0
tt0175142,19000000.0,278019771.0,259019771.0
tt0179116,1200000.0,2600000.0,1400000.0
tt0087277,8200000.0,80035402.0,71835402.0
tt0038499,6000000.0,20400000.0,14400000.0
tt0120903,75000000.0,296339527.0,221339527.0
tt0163676,15000000.0,5217498.0,-9782502.0
tt0161081,100000000.0,155464351.0,55464351.0
tt0210234,30000000.0,133949270.0,103949270.0
tt0076716,3500000.0,16000000.0,12500000.0
tt0103241,35000000.0,63710000.0,28710000.0
tt0068555,2000000.0,18016290.0,16016290.0
tt0073312,3000000.0,20173742.0,17173742.0
tt0144528,84000000.0,123307945.0,39307945.0
tt0200550,45000000.0,113916474.0,68916474.0
tt0164052,95000000.0,190213455.0,95213455.0
tt0186566,65000000.0,128884132.0,63884132.0
tt0195234,10000000.0,26330482.0,16330482.0
tt0106627,6000000.0,13609396.0,7609396.0
tt0065938,4000000.0,5200000.0,1200000.0
tt0095863,3000000.0,7282851.0,4282851.0
tt0095925,3500000.0,4385516.0,885516.0
tt0111187,30000000.0,3180674.0,-26819326.0
tt0209958,33000000.0,104155843.0,71155843.0
tt0188640,1000000.0,10037390.0,9037390.0
tt0095705,12000000.0,78756177.0,66756177.0
tt0102510,23000000.0,86930411.0,63930411.0
tt0046303,3100000.0,20000000.0,16900000.0
tt0088206,35000000.0,14296438.0,-20703562.0
tt0160009,40000000.0,30199105.0,-9800895.0
tt0204946,28000000.0,90449929.0,62449929.0
tt0144964,25000000.0,15843608.0,-9156392.0
tt0202677,8500000.0,19125401.0,10625401.0
tt0181875,60000000.0,47383689.0,-12616311.0
tt0164212,25000000.0,260562.0,-24739438.0
tt0192731,14000000.0,38574362.0,24574362.0
tt0168629,12800000.0,40031879.0,27231879.0
tt0222850,1000000.0,1744858.0,744858.0
tt0210945,30000000.0,136706683.0,106706683.0
tt0093177,1000000.0,14564027.0,13564027.0
tt0095294,3000000.0,12090735.0,9090735.0
tt0104409,5000000.0,12534961.0,7534961.0
tt0055608,1580000.0,7000000.0,5420000.0
tt0060397,5115000.0,12000000.0,6885000.0
tt0208988,63600000.0,19412993.0,-44187007.0
tt0212338,55000000.0,330444045.0,275444045.0
tt0180093,4500000.0,7390108.0,2890108.0
tt0213790,24000000.0,13700000.0,-10300000.0
tt0089200,1000000.0,35000000.0,34000000.0
tt0249462,5000000.0,110000000.0,105000000.0
tt0230030,48000000.0,90383208.0,42383208.0
tt0223897,40000000.0,55707411.0,15707411.0
tt0192255,22000000.0,13555988.0,-8444012.0
tt0160127,92000000.0,264105545.0,172105545.0
tt0146984,80000000.0,39459427.0,-40540573.0
tt0203019,32000000.0,48814909.0,16814909.0
tt0199753,80000000.0,33463969.0,-46536031.0
tt0066995,7200000.0,116019547.0,108819547.0
tt0216216,82000000.0,96085477.0,14085477.0
tt0186894,35000000.0,36779296.0,1779296.0
tt0170016,123000000.0,345141403.0,222141403.0
tt0213203,30.0,103.0,73.0
tt0211181,85000000.0,183611771.0,98611771.0
tt0180073,13500000.0,7060876.0,-6439124.0
tt0217869,75000000.0,248118121.0,173118121.0
tt0190332,17000000.0,213525736.0,196525736.0
tt0190374,35000000.0,15185241.0,-19814759.0
tt0190865,75000000.0,215663859.0,140663859.0
tt0086993,25000000.0,8613462.0,-16386538.0
tt0093428,40000000.0,191185897.0,151185897.0
tt0092106,6000000.0,5849647.0,-150353.0
tt0094291,15000000.0,43848069.0,28848069.0
tt0096969,14000000.0,161001698.0,147001698.0
tt0096219,4000000.0,3468572.0,-531428.0
tt0088850,20000000.0,45833132.0,25833132.0
tt0208092,10000000.0,83557872.0,73557872.0
tt0095927,15000000.0,21032267.0,6032267.0
tt0241303,25000000.0,152500343.0,127500343.0
tt0242423,13000000.0,73180723.0,60180723.0
tt0120917,100000000.0,169327687.0,69327687.0
tt0183659,6.0,8.0,2.0
tt0207201,70000000.0,374111707.0,304111707.0
tt0181536,43000000.0,80049764.0,37049764.0
tt0219699,10000000.0,12008642.0,2008642.0
tt0162222,90000000.0,429632142.0,339632142.0
tt0200720,10000000.0,5164404.0,-4835596.0
tt0212346,45000000.0,212000000.0,167000000.0
tt0190590,26000000.0,71868327.0,45868327.0
tt0219653,28000000.0,33000337.0,5000337.0
tt0146309,80000000.0,34566746.0,-45433254.0
tt0181865,48000000.0,207515725.0,159515725.0
tt0189998,8000000.0,8279017.0,279017.0
tt0083564,50000000.0,57059003.0,7059003.0
tt0101757,10000000.0,25196249.0,15196249.0
tt0053580,12000000.0,7900000.0,-4100000.0
tt0090670,6500000.0,2347000.0,-4153000.0
tt0218817,30000000.0,18195610.0,-11804390.0
tt0206275,13000000.0,91038276.0,78038276.0
tt0194218,1000000.0,779137.0,-220863.0
tt0237572,35000000.0,29400000.0,-5600000.0
tt0186589,11000000.0,13276953.0,2276953.0
tt0209475,35000000.0,94728529.0,59728529.0
tt0092618,3000000.0,3221568.0,221568.0
tt0092644,20000000.0,299965036.0,279965036.0
tt0086960,15000000.0,316360478.0,301360478.0
tt0092718,1800000.0,31623833.0,29823833.0
tt0092746,10000000.0,14000.0,-9986000.0
tt0092965,35000000.0,22238696.0,-12761304.0
tt0092974,3000000.0,23509382.0,20509382.0
tt0083907,350000.0,29400000.0,29050000.0
tt0093278,55000000.0,14375181.0,-40624819.0
tt0093300,23000000.0,51881013.0,28881013.0
tt0093407,1.0,12396383.0,12396382.0
tt0093437,8500000.0,32222567.0,23722567.0
tt0093493,6000000.0,42721196.0,36721196.0
tt0093507,22000000.0,17336370.0,-4663630.0
tt0093560,12000000.0,3769990.0,-8230010.0
tt0192111,14000000.0,10424470.0,-3575530.0
tt0212985,87000000.0,351692268.0,264692268.0
tt0239948,22000000.0,19351569.0,-2648431.0
tt0265632,10000000.0,44460850.0,34460850.0
tt0230838,40000000.0,65754228.0,25754228.0
tt0166276,75000000.0,5409517.0,-69590483.0
tt0233142,62000000.0,18720175.0,-43279825.0
tt0236493,57000000.0,147845033.0,90845033.0
tt0244504,1900000.0,2070806.0,170806.0
tt0179626,60000000.0,56359980.0,-3640020.0
tt0059245,20000000.0,15473333.0,-4526667.0
tt0053793,3000000.0,10400000.0,7400000.0
tt0080421,2000000.0,11000000.0,9000000.0
tt0099385,4000000.0,16853487.0,12853487.0
tt0101764,15000000.0,30102717.0,15102717.0
tt0102005,23000000.0,7434726.0,-15565274.0
tt0085868,7000000.0,1246141.0,-5753859.0
tt0100140,31000000.0,35419397.0,4419397.0
tt0091474,15000000.0,8620929.0,-6379071.0
tt0077413,7920000.0,14560084.0,6640084.0
tt0071771,2900000.0,43008075.0,40108075.0
tt0087015,1250000.0,3412497.0,2162497.0
tt0215750,68000000.0,96976270.0,28976270.0
tt0242445,50000000.0,79958599.0,29958599.0
tt0209144,9000000.0,39723096.0,30723096.0
tt0227538,35000000.0,147934180.0,112934180.0
tt0246989,11000000.0,23430766.0,12430766.0
tt0236784,21000000.0,28008462.0,7008462.0
tt0245712,2000000.0,20908467.0,18908467.0
tt0164334,60000000.0,105178561.0,45178561.0
tt0221027,53000000.0,83282296.0,30282296.0
tt0235679,16000000.0,68411275.0,52411275.0
tt0268200,1000000.0,852206.0,-147794.0
tt0243155,25000000.0,281929795.0,256929795.0
tt0245686,17700000.0,30987695.0,13287695.0
tt0231402,21150000.0,39438674.0,18288674.0
tt0086250,25000000.0,65884703.0,40884703.0
tt0132245,94000000.0,54744738.0,-39255262.0
tt0141907,90000000.0,10372291.0,-79627709.0
tt0209163,98000000.0,433013274.0,335013274.0
tt0056937,31115000.0,71000000.0,39885000.0
tt0085811,27000000.0,16519460.0,-10480540.0
tt0084917,17000000.0,29712172.0,12712172.0
tt0107130,12000000.0,1703282.0,-10296718.0
tt0101902,40000000.0,23202444.0,-16797556.0
tt0066011,2200000.0,136400000.0,134200000.0
tt0183790,65000000.0,117487473.0,52487473.0
tt0225071,53000000.0,29700000.0,-23300000.0
tt0126029,60000000.0,484409218.0,424409218.0
tt0203009,52500000.0,179213434.0,126713434.0
tt0213149,140000000.0,449220945.0,309220945.0
tt0100395,22000000.0,39071603.0,17071603.0
tt0101587,27000000.0,179033791.0,152033791.0
tt0095647,15000000.0,34604000.0,19604000.0
tt0054047,2000000.0,4905000.0,2905000.0
tt0094142,14000000.0,57915972.0,43915972.0
tt0060934,12000000.0,20000000.0,8000000.0
tt0255798,22000000.0,84772742.0,62772742.0
tt0251075,80000000.0,98376292.0,18376292.0
tt0244244,102000000.0,147080413.0,45080413.0
tt0065528,18000000.0,24911670.0,6911670.0
tt0102685,24000000.0,83531958.0,59531958.0
tt0105699,23000000.0,57138719.0,34138719.0
tt0051885,90000.0,5000000.0,4910000.0
tt0084805,21000000.0,177200000.0,156200000.0
tt0230011,120000000.0,186053725.0,66053725.0
tt0146316,115000000.0,274703340.0,159703340.0
tt0240462,70000000.0,176104344.0,106104344.0
tt0232500,38000000.0,207283925.0,169283925.0
tt0212720,100000000.0,235926552.0,135926552.0
tt0255819,16000000.0,29381649.0,13381649.0
tt0250224,13000000.0,16929123.0,3929123.0
tt0239395,60000000.0,93375151.0,33375151.0
tt0271027,25000000.0,64437847.0,39437847.0
tt0257106,45000000.0,141220678.0,96220678.0
tt0082136,18000000.0,72179579.0,54179579.0
tt0057007,2686000.0,6600000.0,3914000.0
tt0053925,270000.0,1450000.0,1180000.0
tt0056217,3200000.0,8000000.0,4800000.0
tt0105378,14000000.0,2735731.0,-11264269.0
tt0055184,4000000.0,8200000.0,4200000.0
tt0049513,4500000.0,10400000.0,5900000.0
tt0089461,10000000.0,25754284.0,15754284.0
tt0082869,16000000.0,17374595.0,1374595.0
tt0068935,130000.0,85000000.0,84870000.0
tt0173840,137000000.0,85131830.0,-51868170.0
tt0250494,18000000.0,141774679.0,123774679.0
tt0227445,68000000.0,71069884.0,3069884.0
tt0227005,5000000.0,5476060.0,476060.0
tt0094602,7500000.0,18869631.0,11369631.0
tt0096764,46630000.0,8083123.0,-38546877.0
tt0094667,4000000.0,670774.0,-3329226.0
tt0094701,4000000.0,9797098.0,5797098.0
tt0094746,20000000.0,51684798.0,31684798.0
tt0094761,19000000.0,8247943.0,-10752057.0
tt0094783,8000000.0,784990.0,-7215010.0
tt2018086,3512454.0,115860.0,-3396594.0
tt0094889,20000000.0,171504781.0,151504781.0
tt0094894,6000000.0,46616067.0,40616067.0
tt0094898,39000000.0,288752301.0,249752301.0
tt0090887,2000000.0,13167232.0,11167232.0
tt0094919,4500000.0,3813293.0,-686707.0
tt0095107,6000000.0,28202109.0,22202109.0
tt0095174,20000000.0,17637950.0,-2362050.0
tt0095253,24000000.0,43455230.0,19455230.0
tt0095326,9000000.0,6436211.0,-2563789.0
tt0095488,2500000.0,1189315.0,-1310685.0
tt0095489,12300000.0,84460846.0,72160846.0
tt0095519,8000000.0,22433275.0,14433275.0
tt0095687,20000000.0,13854000.0,-6146000.0
tt0095774,12000000.0,7242035.0,-4757965.0
tt0095853,8000000.0,1893139.0,-6106861.0
tt0095963,29000000.0,34994648.0,5994648.0
tt0095990,6200000.0,9205924.0,3005924.0
tt0089907,4000000.0,14237000.0,10237000.0
tt0084296,3500000.0,20659423.0,17159423.0
tt0096071,7000000.0,19595031.0,12595031.0
tt0096193,16000000.0,4594452.0,-11405548.0
tt0096256,4000000.0,13008928.0,9008928.0
tt0096320,15000000.0,216614388.0,201614388.0
tt0096794,31000000.0,74134790.0,43134790.0
tt0088708,1000000.0,10499694.0,9499694.0
tt0096926,5000000.0,117463.0,-4882537.0
tt0096928,10000000.0,40485039.0,30485039.0
tt0096933,30000000.0,45892212.0,15892212.0
tt0097027,22500000.0,18671317.0,-3828683.0
tt0097138,500000.0,10166459.0,9666459.0
tt0097142,19000000.0,19738015.0,738015.0
tt0097257,10000000.0,3916303.0,-6083697.0
tt0097334,16000000.0,2420917.0,-13579083.0
tt0097481,30000000.0,60864870.0,30864870.0
tt0097626,20000000.0,7237794.0,-12762206.0
tt0097637,17000000.0,78247647.0,61247647.0
tt0097659,1500000.0,14697005.0,13197005.0
tt0097737,25000000.0,15704614.0,-9295386.0
tt0097758,7000000.0,793775.0,-6206225.0
tt0097770,24000000.0,22099847.0,-1900153.0
tt0097778,7500000.0,296000000.0,288500000.0
tt0097815,11000000.0,49797148.0,38797148.0
tt0097889,3000000.0,1145404.0,-1854596.0
tt0097967,12000000.0,15942628.0,3942628.0
tt0097987,8000000.0,16093651.0,8093651.0
tt0098180,16000000.0,4192440.0,-11807560.0
tt0163025,93000000.0,368780809.0,275780809.0
tt0222851,12000000.0,15250000.0,3250000.0
tt0133152,100000000.0,362211740.0,262211740.0
tt0123948,20000.0,99000.0,79000.0
tt0261755,400000.0,43719.0,-356281.0
tt0243655,5000000.0,295206.0,-4704794.0
tt0098206,15000000.0,30050028.0,15050028.0
tt0098273,19000000.0,110879513.0,91879513.0
tt0098282,18000000.0,46908987.0,28908987.0
tt0098320,5000000.0,16554699.0,11554699.0
tt0098439,55000000.0,63408614.0,8408614.0
tt0098471,15000000.0,40590000.0,25590000.0
tt0098554,15000000.0,79258538.0,64258538.0
tt0098577,2000000.0,725131.0,-1274869.0
tt0098663,6000000.0,14278900.0,8278900.0
tt0087089,58000000.0,25928721.0,-32071279.0
tt0218922,42000000.0,35402320.0,-6597680.0
tt0247638,37000000.0,165335153.0,128335153.0
tt0266915,90000000.0,347325802.0,257325802.0
tt0064782,20000000.0,31678778.0,11678778.0
tt0080360,15000000.0,19853892.0,4853892.0
tt0252866,30000000.0,287553595.0,257553595.0
tt0181739,75000000.0,13596911.0,-61403089.0
tt0244000,35000000.0,13678913.0,-21321087.0
tt0261983,1500000.0,373967.0,-1126033.0
tt0238112,57000000.0,62112895.0,5112895.0
tt0250687,48000000.0,85498534.0,37498534.0
tt0261392,22000000.0,33788161.0,11788161.0
tt0228333,28000000.0,14010832.0,-13989168.0
tt0234829,34000000.0,19693891.0,-14306109.0
tt0263488,10000000.0,59217789.0,49217789.0
tt0092147,1900000.0,4790926.0,2890926.0
tt0246544,40000000.0,27053815.0,-12946185.0
tt0202470,57000000.0,16991902.0,-40008098.0
tt0242587,700000.0,1667192.0,967192.0
tt0221218,30000000.0,23619609.0,-6380391.0
tt0180734,32000000.0,40222729.0,8222729.0
tt0246464,40000000.0,8493890.0,-31506110.0
tt0118589,22000000.0,5271666.0,-16728334.0
tt0139654,45000000.0,104876233.0,59876233.0
tt0239986,1000000.0,2402459.0,1402459.0
tt0057193,9400000.0,60000000.0,50600000.0
tt0067588,725000.0,10600000.0,9875000.0
tt0055312,2900000.0,5000000.0,2100000.0
tt0091993,18000000.0,9697739.0,-8302261.0
tt0260866,50000000.0,100020092.0,50020092.0
tt0252501,31000000.0,24185781.0,-6814219.0
tt0196229,28000000.0,60780981.0,32780981.0
tt0206314,23000000.0,36642838.0,13642838.0
tt0273799,12000000.0,17292381.0,5292381.0
tt0240890,28000000.0,77516304.0,49516304.0
tt0080437,4500000.0,7206220.0,2706220.0
tt0080549,15000000.0,67182787.0,52182787.0
tt0219965,75000000.0,67631903.0,-7368097.0
tt0250310,11000000.0,23978402.0,12978402.0
tt0166924,15000000.0,20117339.0,5117339.0
tt0166110,10000000.0,7316658.0,-2683342.0
tt0066999,4000000.0,35976000.0,31976000.0
tt0067093,9000000.0,83304330.0,74304330.0
tt0120681,35000000.0,74558115.0,39558115.0
tt0272020,72000000.0,27642707.0,-44357293.0
tt0200027,48000000.0,35743308.0,-12256692.0
tt0272152,48000000.0,50315140.0,2315140.0
tt0246578,6000000.0,1270522.0,-4729478.0
tt0249478,75000000.0,54249294.0,-20750706.0
tt0198781,115000000.0,562816256.0,447816256.0
tt0267804,49000000.0,72700000.0,23700000.0
tt0275719,100000.0,490475.0,390475.0
tt0256380,40000000.0,141069860.0,101069860.0
tt0290332,7000000.0,10229331.0,3229331.0
tt0241527,125000000.0,976475550.0,851475550.0
tt0234354,6000000.0,2025238.0,-3974762.0
tt0253798,24000000.0,14782676.0,-9217324.0
tt0266987,92000000.0,143049560.0,51049560.0
tt0256009,4500000.0,6459020.0,1959020.0
tt0062994,14000000.0,52223306.0,38223306.0
tt0090095,2000000.0,390659.0,-1609341.0
tt0076299,810000.0,1258000.0,448000.0
tt0080661,6500000.0,31899000.0,25399000.0
tt0080745,35000000.0,27107960.0,-7892040.0
tt0074483,9000000.0,46236000.0,37236000.0
tt0076070,5500000.0,26414658.0,20914658.0
tt0085862,5000000.0,12232628.0,7232628.0
tt0086383,22000000.0,67642693.0,45642693.0
tt0159273,40000000.0,91753202.0,51753202.0
tt0240772,85000000.0,450717150.0,365717150.0
tt0211915,10000000.0,173921954.0,163921954.0
tt0277371,16000000.0,66468332.0,50468332.0
tt0259711,68000000.0,203388341.0,135388341.0
tt0265666,21000000.0,71441250.0,50441250.0
tt0088103,25000000.0,5778353.0,-19221647.0
tt0084684,4500000.0,10500000.0,6000000.0
tt0086346,15000000.0,16500000.0,1500000.0
tt0278488,12000000.0,31155435.0,19155435.0
tt0268397,25000000.0,80936232.0,55936232.0
tt0120737,93000000.0,871368364.0,778368364.0
tt0268995,72000000.0,37317558.0,-34682442.0
tt0268978,60000000.0,313542341.0,253542341.0
tt0051201,3000000.0,9000000.0,6000000.0
tt0248667,107000000.0,87713825.0,-19286175.0
tt0265086,92000000.0,172989651.0,80989651.0
tt0086619,12000000.0,30400000.0,18400000.0
tt0280707,19800000.0,87754044.0,67954044.0
tt0277027,22000000.0,92542418.0,70542418.0
tt0285742,4000000.0,44909486.0,40909486.0
tt0117653,15000000.0,76382.0,-14923618.0
tt0237534,29000000.0,70752904.0,41752904.0
tt0099044,38000000.0,153518974.0,115518974.0
tt0082288,18000000.0,14110013.0,-3889987.0
tt0087078,18000000.0,100000000.0,82000000.0
tt0085542,1200000.0,760883.0,-439117.0
tt0080771,5500000.0,4865000.0,-635000.0
tt0083511,12000000.0,78868508.0,66868508.0
tt0085271,15000000.0,10219460.0,-4780540.0
tt0106770,14000000.0,63513743.0,49513743.0
tt0066026,3500000.0,81600000.0,78100000.0
tt0055257,6000000.0,4300000.0,-1700000.0
tt0245844,35000000.0,75395048.0,40395048.0
tt0265349,32000000.0,55157539.0,23157539.0
tt0281358,11000000.0,41227069.0,30227069.0
tt0294289,344.0,4.0,-340.0
tt0293416,14500000.0,95789342.0,81289342.0
tt0097116,13000000.0,22030000.0,9030000.0
tt0240900,14000000.0,6413915.0,-7586085.0
tt0082525,24000000.0,939423.0,-23060577.0
tt0265298,15000000.0,52970014.0,37970014.0
tt0233469,85000000.0,78382433.0,-6617567.0
tt0109190,50000000.0,16671505.0,-33328495.0
tt0085891,19000000.0,11000000.0,-8000000.0
tt0275022,12000000.0,61141030.0,49141030.0
tt0251114,70000000.0,32287044.0,-37712956.0
tt0251160,36000000.0,102244770.0,66244770.0
tt0280030,20000000.0,109862682.0,89862682.0
tt0247745,3000000.0,18492362.0,15492362.0
tt0107034,17000000.0,44456478.0,27456478.0
tt0081698,8000000.0,11715321.0,3715321.0
tt0259288,60000000.0,52322400.0,-7677600.0
tt0238546,35000000.0,45479110.0,10479110.0
tt0074174,35000000.0,35323292.0,323292.0
tt0277434,75000000.0,114660784.0,39660784.0
tt0110146,45000000.0,21355893.0,-23644107.0
tt0108395,23000000.0,71368.0,-22928632.0
tt0038057,1202007.0,2948386.0,1746379.0
tt0278295,14000000.0,25482931.0,11482931.0
tt0268695,80000000.0,123729176.0,43729176.0
tt0290212,2000000.0,2506446.0,506446.0
tt0080855,44000000.0,3484331.0,-40515669.0
tt0081071,10000000.0,15795189.0,5795189.0
tt0268380,59000000.0,383257136.0,324257136.0
tt0120804,33000000.0,102984862.0,69984862.0
tt0284490,85000000.0,77741732.0,-7258268.0
tt0264761,1000000.0,10013424.0,9013424.0
tt0245574,5000000.0,33616692.0,28616692.0
tt0105459,7.0,5.0,-2.0
tt0083169,14000000.0,35856053.0,21856053.0
tt0187738,54000000.0,155010032.0,101010032.0
tt0157472,26000000.0,38793283.0,12793283.0
tt0258000,48000000.0,196397415.0,148397415.0
tt0265662,20000000.0,75597042.0,55597042.0
tt0254686,3000000.0,9801375.0,6801375.0
tt0257756,42000000.0,63781810.0,21781810.0
tt0283111,5000000.0,38275483.0,33275483.0
tt0042876,250000.0,96568.0,-153432.0
tt0264472,45000000.0,94935764.0,49935764.0
tt0264616,11000000.0,13110448.0,2110448.0
tt0253867,43000000.0,68696770.0,25696770.0
tt0266391,7000000.0,3646994.0,-3353006.0
tt0219822,6000000.0,705308.0,-5294692.0
tt0259446,5000000.0,368744044.0,363744044.0
tt0072737,1000000.0,16000000.0,15000000.0
tt0264935,50000000.0,56714147.0,6714147.0
tt0277296,60000000.0,165333180.0,105333180.0
tt0211443,11000000.0,16951798.0,5951798.0
tt0282687,40000000.0,16872671.0,-23127329.0
tt0235737,18000000.0,676698.0,-17323302.0
tt0120467,120000.0,14904.0,-105096.0
tt0101701,18000000.0,5546827.0,-12453173.0
tt0065916,106000.0,19319254.0,19213254.0
tt0088256,9000000.0,10364904.0,1364904.0
tt0145487,139000000.0,821708551.0,682708551.0
tt0102753,7500000.0,6266621.0,-1233379.0
tt0103247,14000000.0,34793160.0,20793160.0
tt0250797,50000000.0,119137784.0,69137784.0
tt0091578,860000.0,2451545.0,1591545.0
tt0276751,27000000.0,129000000.0,102000000.0
tt0121765,120000000.0,649398328.0,529398328.0
tt0247199,1500000.0,416925.0,-1083075.0
tt0077523,5.0,85.0,80.0
tt0278435,38000000.0,51801187.0,13801187.0
tt0278504,46000000.0,113714830.0,67714830.0
tt0166813,80000000.0,122563539.0,42563539.0
tt0164184,68000000.0,193000000.0,125000000.0
tt0279493,25000000.0,41604473.0,16604473.0
tt0105219,10000000.0,14356479.0,4356479.0
tt0280486,70000000.0,65977295.0,-4022705.0
tt0285441,1934000.0,3786801.0,1852801.0
tt0258463,60000000.0,214034224.0,154034224.0
tt0267913,84000000.0,275650703.0,191650703.0
tt0245562,115000000.0,77628265.0,-37371735.0
tt0061770,5860000.0,12000000.0,6140000.0
tt0091472,18000000.0,3900000.0,-14100000.0
tt0041866,1600000.0,5400000.0,3800000.0
tt0275847,80000000.0,145771527.0,65771527.0
tt0181689,102000000.0,358372926.0,256372926.0
tt0280590,50000000.0,171269535.0,121269535.0
tt0258273,250000.0,4186931.0,3936931.0
tt0120912,140000000.0,441818803.0,301818803.0
tt0289408,10000000.0,11411644.0,1411644.0
tt0253556,60000000.0,43061982.0,-16938018.0
tt0257044,80000000.0,181001478.0,101001478.0
tt0089798,19000000.0,12918858.0,-6081142.0
tt0068837,100000.0,22000000.0,21900000.0
tt0220506,13000000.0,37664855.0,24664855.0
